% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.940214	1	1	3	3.29006e-14	69.3605	0
0.940214	1	2	2	2.22268e-13	468.583	0
0.940214	1	3	1	6.3105e-14	133.037	0
0.941214	1	1	3	3.29014e-14	69.3623	0
0.941214	1	2	2	2.22273e-13	468.592	0
0.941214	1	3	1	6.30982e-14	133.023	0
0.942214	1	1	3	3.29022e-14	69.364	0
0.942214	1	2	2	2.22277e-13	468.602	0
0.942214	1	3	1	6.30914e-14	133.008	0
0.943214	1	1	3	3.29031e-14	69.3658	0
0.943214	1	2	2	2.22282e-13	468.611	0
0.943214	1	3	1	6.30846e-14	132.994	0
0.944214	1	1	3	3.29039e-14	69.3675	0
0.944214	1	2	2	2.22286e-13	468.621	0
0.944214	1	3	1	6.30778e-14	132.98	0
0.945214	1	1	3	3.29047e-14	69.3692	0
0.945214	1	2	2	2.22291e-13	468.63	0
0.945214	1	3	1	6.3071e-14	132.965	0
0.946214	1	1	3	3.29055e-14	69.371	0
0.946214	1	2	2	2.22295e-13	468.64	0
0.946214	1	3	1	6.30642e-14	132.951	0
0.947214	1	1	3	3.29064e-14	69.3727	0
0.947214	1	2	2	2.223e-13	468.649	0
0.947214	1	3	1	6.30574e-14	132.937	0
0.948214	1	1	3	3.29072e-14	69.3745	0
0.948214	1	2	2	2.22304e-13	468.659	0
0.948214	1	3	1	6.30506e-14	132.922	0
0.949214	1	1	3	3.2908e-14	69.3762	0
0.949214	1	2	2	2.22309e-13	468.668	0
0.949214	1	3	1	6.30438e-14	132.908	0
0.950214	1	1	3	3.29088e-14	69.3779	0
0.950214	1	2	2	2.22313e-13	468.678	0
0.950214	1	3	1	6.3037e-14	132.894	0
0.951214	1	1	3	3.29097e-14	69.3797	0
0.951214	1	2	2	2.22318e-13	468.687	0
0.951214	1	3	1	6.30302e-14	132.879	0
0.952214	1	1	3	3.29105e-14	69.3814	0
0.952214	1	2	2	2.22322e-13	468.697	0
0.952214	1	3	1	6.30234e-14	132.865	0
0.953214	1	1	3	3.29113e-14	69.3832	0
0.953214	1	2	2	2.22327e-13	468.706	0
0.953214	1	3	1	6.30166e-14	132.851	0
0.954214	1	1	3	3.29121e-14	69.3849	0
0.954214	1	2	2	2.22331e-13	468.716	0
0.954214	1	3	1	6.30098e-14	132.836	0
0.955214	1	1	3	3.2913e-14	69.3866	0
0.955214	1	2	2	2.22336e-13	468.725	0
0.955214	1	3	1	6.3003e-14	132.822	0
0.956214	1	1	3	3.29138e-14	69.3884	0
0.956214	1	2	2	2.2234e-13	468.735	0
0.956214	1	3	1	6.29962e-14	132.808	0
0.957214	1	1	3	3.29146e-14	69.3901	0
0.957214	1	2	2	2.22345e-13	468.744	0
0.957214	1	3	1	6.29894e-14	132.793	0
0.958214	1	1	3	3.29154e-14	69.3919	0
0.958214	1	2	2	2.22349e-13	468.754	0
0.958214	1	3	1	6.29826e-14	132.779	0
0.959214	1	1	3	3.29163e-14	69.3936	0
0.959214	1	2	2	2.22354e-13	468.763	0
0.959214	1	3	1	6.29758e-14	132.765	0
0.960214	1	1	3	3.29171e-14	69.3953	0
0.960214	1	2	2	2.22358e-13	468.773	0
0.960214	1	3	1	6.29691e-14	132.75	0
0.961214	1	1	3	3.29179e-14	69.3971	0
0.961214	1	2	2	2.22363e-13	468.782	0
0.961214	1	3	1	6.29623e-14	132.736	0
0.962214	1	1	3	3.29188e-14	69.3988	0
0.962214	1	2	2	2.22367e-13	468.791	0
0.962214	1	3	1	6.29555e-14	132.722	0
0.963214	1	1	3	3.29196e-14	69.4006	0
0.963214	1	2	2	2.22372e-13	468.801	0
0.963214	1	3	1	6.29487e-14	132.708	0
0.964214	1	1	3	3.29204e-14	69.4023	0
0.964214	1	2	2	2.22376e-13	468.81	0
0.964214	1	3	1	6.29419e-14	132.693	0
0.965214	1	1	3	3.29212e-14	69.404	0
0.965214	1	2	2	2.22381e-13	468.82	0
0.965214	1	3	1	6.29351e-14	132.679	0
0.966214	1	1	3	3.29221e-14	69.4058	0
0.966214	1	2	2	2.22385e-13	468.829	0
0.966214	1	3	1	6.29284e-14	132.665	0
0.967214	1	1	3	3.29229e-14	69.4075	0
0.967214	1	2	2	2.2239e-13	468.839	0
0.967214	1	3	1	6.29216e-14	132.65	0
0.968214	1	1	3	3.29237e-14	69.4093	0
0.968214	1	2	2	2.22394e-13	468.848	0
0.968214	1	3	1	6.29148e-14	132.636	0
0.969214	1	1	3	3.29245e-14	69.411	0
0.969214	1	2	2	2.22399e-13	468.857	0
0.969214	1	3	1	6.2908e-14	132.622	0
0.970214	1	1	3	3.29254e-14	69.4127	0
0.970214	1	2	2	2.22403e-13	468.867	0
0.970214	1	3	1	6.29013e-14	132.607	0
0.971214	1	1	3	3.29262e-14	69.4145	0
0.971214	1	2	2	2.22408e-13	468.876	0
0.971214	1	3	1	6.28945e-14	132.593	0
0.972214	1	1	3	3.2927e-14	69.4162	0
0.972214	1	2	2	2.22412e-13	468.886	0
0.972214	1	3	1	6.28877e-14	132.579	0
0.973214	1	1	3	3.29278e-14	69.418	0
0.973214	1	2	2	2.22416e-13	468.895	0
0.973214	1	3	1	6.28809e-14	132.565	0
0.974214	1	1	3	3.29287e-14	69.4197	0
0.974214	1	2	2	2.22421e-13	468.904	0
0.974214	1	3	1	6.28742e-14	132.55	0
0.975214	1	1	3	3.29295e-14	69.4215	0
0.975214	1	2	2	2.22425e-13	468.914	0
0.975214	1	3	1	6.28674e-14	132.536	0
0.976214	1	1	3	3.29303e-14	69.4232	0
0.976214	1	2	2	2.2243e-13	468.923	0
0.976214	1	3	1	6.28606e-14	132.522	0
0.977214	1	1	3	3.29311e-14	69.4249	0
0.977214	1	2	2	2.22434e-13	468.932	0
0.977214	1	3	1	6.28538e-14	132.508	0
0.978214	1	1	3	3.2932e-14	69.4267	0
0.978214	1	2	2	2.22439e-13	468.942	0
0.978214	1	3	1	6.28471e-14	132.493	0
0.979214	1	1	3	3.29328e-14	69.4284	0
0.979214	1	2	2	2.22443e-13	468.951	0
0.979214	1	3	1	6.28403e-14	132.479	0
0.980214	1	1	3	3.29336e-14	69.4302	0
0.980214	1	2	2	2.22447e-13	468.96	0
0.980214	1	3	1	6.28335e-14	132.465	0
0.981214	1	1	3	3.29344e-14	69.4319	0
0.981214	1	2	2	2.22452e-13	468.97	0
0.981214	1	3	1	6.28268e-14	132.45	0
0.982214	1	1	3	3.29353e-14	69.4336	0
0.982214	1	2	2	2.22456e-13	468.979	0
0.982214	1	3	1	6.282e-14	132.436	0
0.983214	1	1	3	3.29361e-14	69.4354	0
0.983214	1	2	2	2.22461e-13	468.988	0
0.983214	1	3	1	6.28133e-14	132.422	0
0.984214	1	1	3	3.29369e-14	69.4371	0
0.984214	1	2	2	2.22465e-13	468.998	0
0.984214	1	3	1	6.28065e-14	132.408	0
0.985214	1	1	3	3.29377e-14	69.4389	0
0.985214	1	2	2	2.2247e-13	469.007	0
0.985214	1	3	1	6.27997e-14	132.393	0
0.986214	1	1	3	3.29386e-14	69.4406	0
0.986214	1	2	2	2.22474e-13	469.016	0
0.986214	1	3	1	6.2793e-14	132.379	0
0.987214	1	1	3	3.29394e-14	69.4423	0
0.987214	1	2	2	2.22478e-13	469.026	0
0.987214	1	3	1	6.27862e-14	132.365	0
0.988214	1	1	3	3.29402e-14	69.4441	0
0.988214	1	2	2	2.22483e-13	469.035	0
0.988214	1	3	1	6.27794e-14	132.351	0
0.989214	1	1	3	3.2941e-14	69.4458	0
0.989214	1	2	2	2.22487e-13	469.044	0
0.989214	1	3	1	6.27727e-14	132.336	0
0.990214	1	1	3	3.29419e-14	69.4476	0
0.990214	1	2	2	2.22492e-13	469.054	0
0.990214	1	3	1	6.27659e-14	132.322	0
0.991214	1	1	3	3.29427e-14	69.4493	0
0.991214	1	2	2	2.22496e-13	469.063	0
0.991214	1	3	1	6.27592e-14	132.308	0
0.992214	1	1	3	3.29435e-14	69.4511	0
0.992214	1	2	2	2.225e-13	469.072	0
0.992214	1	3	1	6.27524e-14	132.294	0
0.993214	1	1	3	3.29444e-14	69.4528	0
0.993214	1	2	2	2.22505e-13	469.081	0
0.993214	1	3	1	6.27457e-14	132.279	0
0.994214	1	1	3	3.29452e-14	69.4545	0
0.994214	1	2	2	2.22509e-13	469.091	0
0.994214	1	3	1	6.27389e-14	132.265	0
0.995214	1	1	3	3.2946e-14	69.4563	0
0.995214	1	2	2	2.22514e-13	469.1	0
0.995214	1	3	1	6.27322e-14	132.251	0
0.996214	1	1	3	3.29468e-14	69.458	0
0.996214	1	2	2	2.22518e-13	469.109	0
0.996214	1	3	1	6.27254e-14	132.237	0
0.997214	1	1	3	3.29477e-14	69.4598	0
0.997214	1	2	2	2.22522e-13	469.118	0
0.997214	1	3	1	6.27187e-14	132.223	0
0.998214	1	1	3	3.29485e-14	69.4615	0
0.998214	1	2	2	2.22527e-13	469.128	0
0.998214	1	3	1	6.27119e-14	132.208	0
0.999214	1	1	3	3.29493e-14	69.4633	0
0.999214	1	2	2	2.22531e-13	469.137	0
0.999214	1	3	1	6.27052e-14	132.194	0
1.00021	1	1	3	3.29501e-14	69.465	0
1.00021	1	2	2	2.22536e-13	469.146	0
1.00021	1	3	1	6.26984e-14	132.18	0
1.00121	1	1	3	3.2951e-14	69.4667	0
1.00121	1	2	2	2.2254e-13	469.155	0
1.00121	1	3	1	6.26917e-14	132.166	0
1.00221	1	1	3	3.29518e-14	69.4685	0
1.00221	1	2	2	2.22544e-13	469.165	0
1.00221	1	3	1	6.26849e-14	132.151	0
1.00321	1	1	3	3.29526e-14	69.4702	0
1.00321	1	2	2	2.22549e-13	469.174	0
1.00321	1	3	1	6.26782e-14	132.137	0
1.00421	1	1	3	3.29534e-14	69.472	0
1.00421	1	2	2	2.22553e-13	469.183	0
1.00421	1	3	1	6.26715e-14	132.123	0
1.00521	1	1	3	3.29543e-14	69.4737	0
1.00521	1	2	2	2.22557e-13	469.192	0
1.00521	1	3	1	6.26647e-14	132.109	0
1.00621	1	1	3	3.29551e-14	69.4754	0
1.00621	1	2	2	2.22562e-13	469.201	0
1.00621	1	3	1	6.2658e-14	132.095	0
1.00721	1	1	3	3.29559e-14	69.4772	0
1.00721	1	2	2	2.22566e-13	469.211	0
1.00721	1	3	1	6.26512e-14	132.08	0
1.00821	1	1	3	3.29568e-14	69.4789	0
1.00821	1	2	2	2.2257e-13	469.22	0
1.00821	1	3	1	6.26445e-14	132.066	0
1.00921	1	1	3	3.29576e-14	69.4807	0
1.00921	1	2	2	2.22575e-13	469.229	0
1.00921	1	3	1	6.26378e-14	132.052	0
1.01021	1	1	3	3.29584e-14	69.4824	0
1.01021	1	2	2	2.22579e-13	469.238	0
1.01021	1	3	1	6.2631e-14	132.038	0
1.01121	1	1	3	3.29592e-14	69.4842	0
1.01121	1	2	2	2.22584e-13	469.247	0
1.01121	1	3	1	6.26243e-14	132.024	0
1.01221	1	1	3	3.29601e-14	69.4859	0
1.01221	1	2	2	2.22588e-13	469.256	0
1.01221	1	3	1	6.26175e-14	132.009	0
1.01321	1	1	3	3.29609e-14	69.4876	0
1.01321	1	2	2	2.22592e-13	469.266	0
1.01321	1	3	1	6.26108e-14	131.995	0
1.01421	1	1	3	3.29617e-14	69.4894	0
1.01421	1	2	2	2.22597e-13	469.275	0
1.01421	1	3	1	6.26041e-14	131.981	0
1.01521	1	1	3	3.29625e-14	69.4911	0
1.01521	1	2	2	2.22601e-13	469.284	0
1.01521	1	3	1	6.25974e-14	131.967	0
1.01621	1	1	3	3.29634e-14	69.4929	0
1.01621	1	2	2	2.22605e-13	469.293	0
1.01621	1	3	1	6.25906e-14	131.953	0
1.01721	1	1	3	3.29642e-14	69.4946	0
1.01721	1	2	2	2.2261e-13	469.302	0
1.01721	1	3	1	6.25839e-14	131.938	0
1.01821	1	1	3	3.2965e-14	69.4964	0
1.01821	1	2	2	2.22614e-13	469.311	0
1.01821	1	3	1	6.25772e-14	131.924	0
1.01921	1	1	3	3.29658e-14	69.4981	0
1.01921	1	2	2	2.22618e-13	469.32	0
1.01921	1	3	1	6.25704e-14	131.91	0
1.02021	1	1	3	3.29667e-14	69.4999	0
1.02021	1	2	2	2.22623e-13	469.33	0
1.02021	1	3	1	6.25637e-14	131.896	0
1.02121	1	1	3	3.29675e-14	69.5016	0
1.02121	1	2	2	2.22627e-13	469.339	0
1.02121	1	3	1	6.2557e-14	131.882	0
1.02221	1	1	3	3.29683e-14	69.5033	0
1.02221	1	2	2	2.22631e-13	469.348	0
1.02221	1	3	1	6.25503e-14	131.868	0
1.02321	1	1	3	3.29692e-14	69.5051	0
1.02321	1	2	2	2.22636e-13	469.357	0
1.02321	1	3	1	6.25435e-14	131.853	0
1.02421	1	1	3	3.297e-14	69.5068	0
1.02421	1	2	2	2.2264e-13	469.366	0
1.02421	1	3	1	6.25368e-14	131.839	0
1.02521	1	1	3	3.29708e-14	69.5086	0
1.02521	1	2	2	2.22644e-13	469.375	0
1.02521	1	3	1	6.25301e-14	131.825	0
1.02621	1	1	3	3.29716e-14	69.5103	0
1.02621	1	2	2	2.22648e-13	469.384	0
1.02621	1	3	1	6.25234e-14	131.811	0
1.02721	1	1	3	3.29725e-14	69.5121	0
1.02721	1	2	2	2.22653e-13	469.393	0
1.02721	1	3	1	6.25166e-14	131.797	0
1.02821	1	1	3	3.29733e-14	69.5138	0
1.02821	1	2	2	2.22657e-13	469.402	0
1.02821	1	3	1	6.25099e-14	131.783	0
1.02921	1	1	3	3.29741e-14	69.5155	0
1.02921	1	2	2	2.22661e-13	469.411	0
1.02921	1	3	1	6.25032e-14	131.768	0
1.03021	1	1	3	3.29749e-14	69.5173	0
1.03021	1	2	2	2.22666e-13	469.421	0
1.03021	1	3	1	6.24965e-14	131.754	0
1.03121	1	1	3	3.29758e-14	69.519	0
1.03121	1	2	2	2.2267e-13	469.43	0
1.03121	1	3	1	6.24898e-14	131.74	0
1.03221	1	1	3	3.29766e-14	69.5208	0
1.03221	1	2	2	2.22674e-13	469.439	0
1.03221	1	3	1	6.24831e-14	131.726	0
1.03321	1	1	3	3.29774e-14	69.5225	0
1.03321	1	2	2	2.22679e-13	469.448	0
1.03321	1	3	1	6.24764e-14	131.712	0
1.03421	1	1	3	3.29783e-14	69.5243	0
1.03421	1	2	2	2.22683e-13	469.457	0
1.03421	1	3	1	6.24696e-14	131.698	0
1.03521	1	1	3	3.29791e-14	69.526	0
1.03521	1	2	2	2.22687e-13	469.466	0
1.03521	1	3	1	6.24629e-14	131.683	0
1.03621	1	1	3	3.29799e-14	69.5278	0
1.03621	1	2	2	2.22691e-13	469.475	0
1.03621	1	3	1	6.24562e-14	131.669	0
1.03721	1	1	3	3.29807e-14	69.5295	0
1.03721	1	2	2	2.22696e-13	469.484	0
1.03721	1	3	1	6.24495e-14	131.655	0
1.03821	1	1	3	3.29816e-14	69.5312	0
1.03821	1	2	2	2.227e-13	469.493	0
1.03821	1	3	1	6.24428e-14	131.641	0
1.03921	1	1	3	3.29824e-14	69.533	0
1.03921	1	2	2	2.22704e-13	469.502	0
1.03921	1	3	1	6.24361e-14	131.627	0
1.04021	1	1	3	3.29832e-14	69.5347	0
1.04021	1	2	2	2.22709e-13	469.511	0
1.04021	1	3	1	6.24294e-14	131.613	0
1.04121	1	1	3	3.2984e-14	69.5365	0
1.04121	1	2	2	2.22713e-13	469.52	0
1.04121	1	3	1	6.24227e-14	131.599	0
1.04221	1	1	3	3.29849e-14	69.5382	0
1.04221	1	2	2	2.22717e-13	469.529	0
1.04221	1	3	1	6.2416e-14	131.584	0
1.04321	1	1	3	3.29857e-14	69.54	0
1.04321	1	2	2	2.22721e-13	469.538	0
1.04321	1	3	1	6.24093e-14	131.57	0
1.04421	1	1	3	3.29865e-14	69.5417	0
1.04421	1	2	2	2.22726e-13	469.547	0
1.04421	1	3	1	6.24026e-14	131.556	0
1.04521	1	1	3	3.29874e-14	69.5435	0
1.04521	1	2	2	2.2273e-13	469.556	0
1.04521	1	3	1	6.23959e-14	131.542	0
1.04621	1	1	3	3.29882e-14	69.5452	0
1.04621	1	2	2	2.22734e-13	469.565	0
1.04621	1	3	1	6.23892e-14	131.528	0
1.04721	1	1	3	3.2989e-14	69.5469	0
1.04721	1	2	2	2.22738e-13	469.574	0
1.04721	1	3	1	6.23825e-14	131.514	0
1.04821	1	1	3	3.29898e-14	69.5487	0
1.04821	1	2	2	2.22743e-13	469.583	0
1.04821	1	3	1	6.23758e-14	131.5	0
1.04921	1	1	3	3.29907e-14	69.5504	0
1.04921	1	2	2	2.22747e-13	469.592	0
1.04921	1	3	1	6.23691e-14	131.486	0
1.05021	1	1	3	3.29915e-14	69.5522	0
1.05021	1	2	2	2.22751e-13	469.601	0
1.05021	1	3	1	6.23624e-14	131.471	0
1.05121	1	1	3	3.29923e-14	69.5539	0
1.05121	1	2	2	2.22755e-13	469.61	0
1.05121	1	3	1	6.23557e-14	131.457	0
1.05221	1	1	3	3.29932e-14	69.5557	0
1.05221	1	2	2	2.2276e-13	469.619	0
1.05221	1	3	1	6.2349e-14	131.443	0
1.05321	1	1	3	3.2994e-14	69.5574	0
1.05321	1	2	2	2.22764e-13	469.628	0
1.05321	1	3	1	6.23423e-14	131.429	0
1.05421	1	1	3	3.29948e-14	69.5592	0
1.05421	1	2	2	2.22768e-13	469.637	0
1.05421	1	3	1	6.23356e-14	131.415	0
1.05521	1	1	3	3.29956e-14	69.5609	0
1.05521	1	2	2	2.22772e-13	469.645	0
1.05521	1	3	1	6.23289e-14	131.401	0
1.05621	1	1	3	3.29965e-14	69.5627	0
1.05621	1	2	2	2.22777e-13	469.654	0
1.05621	1	3	1	6.23222e-14	131.387	0
1.05721	1	1	3	3.29973e-14	69.5644	0
1.05721	1	2	2	2.22781e-13	469.663	0
1.05721	1	3	1	6.23155e-14	131.373	0
1.05821	1	1	3	3.29981e-14	69.5661	0
1.05821	1	2	2	2.22785e-13	469.672	0
1.05821	1	3	1	6.23088e-14	131.359	0
1.05921	1	1	3	3.29989e-14	69.5679	0
1.05921	1	2	2	2.22789e-13	469.681	0
1.05921	1	3	1	6.23021e-14	131.344	0
1.06021	1	1	3	3.29998e-14	69.5696	0
1.06021	1	2	2	2.22794e-13	469.69	0
1.06021	1	3	1	6.22955e-14	131.33	0
1.06121	1	1	3	3.30006e-14	69.5714	0
1.06121	1	2	2	2.22798e-13	469.699	0
1.06121	1	3	1	6.22888e-14	131.316	0
1.06221	1	1	3	3.30014e-14	69.5731	0
1.06221	1	2	2	2.22802e-13	469.708	0
1.06221	1	3	1	6.22821e-14	131.302	0
1.06321	1	1	3	3.30023e-14	69.5749	0
1.06321	1	2	2	2.22806e-13	469.717	0
1.06321	1	3	1	6.22754e-14	131.288	0
1.06421	1	1	3	3.30031e-14	69.5766	0
1.06421	1	2	2	2.2281e-13	469.726	0
1.06421	1	3	1	6.22687e-14	131.274	0
1.06521	1	1	3	3.30039e-14	69.5784	0
1.06521	1	2	2	2.22815e-13	469.734	0
1.06521	1	3	1	6.2262e-14	131.26	0
1.06621	1	1	3	3.30047e-14	69.5801	0
1.06621	1	2	2	2.22819e-13	469.743	0
1.06621	1	3	1	6.22554e-14	131.246	0
1.06721	1	1	3	3.30056e-14	69.5819	0
1.06721	1	2	2	2.22823e-13	469.752	0
1.06721	1	3	1	6.22487e-14	131.232	0
1.06821	1	1	3	3.30064e-14	69.5836	0
1.06821	1	2	2	2.22827e-13	469.761	0
1.06821	1	3	1	6.2242e-14	131.218	0
1.06921	1	1	3	3.30072e-14	69.5853	0
1.06921	1	2	2	2.22831e-13	469.77	0
1.06921	1	3	1	6.22353e-14	131.204	0
1.07021	1	1	3	3.30081e-14	69.5871	0
1.07021	1	2	2	2.22836e-13	469.779	0
1.07021	1	3	1	6.22286e-14	131.189	0
1.07121	1	1	3	3.30089e-14	69.5888	0
1.07121	1	2	2	2.2284e-13	469.788	0
1.07121	1	3	1	6.2222e-14	131.175	0
1.07221	1	1	3	3.30097e-14	69.5906	0
1.07221	1	2	2	2.22844e-13	469.796	0
1.07221	1	3	1	6.22153e-14	131.161	0
1.07321	1	1	3	3.30105e-14	69.5923	0
1.07321	1	2	2	2.22848e-13	469.805	0
1.07321	1	3	1	6.22086e-14	131.147	0
1.07421	1	1	3	3.30114e-14	69.5941	0
1.07421	1	2	2	2.22852e-13	469.814	0
1.07421	1	3	1	6.22019e-14	131.133	0
1.07521	1	1	3	3.30122e-14	69.5958	0
1.07521	1	2	2	2.22857e-13	469.823	0
1.07521	1	3	1	6.21953e-14	131.119	0
1.07621	1	1	3	3.3013e-14	69.5976	0
1.07621	1	2	2	2.22861e-13	469.832	0
1.07621	1	3	1	6.21886e-14	131.105	0
1.07721	1	1	3	3.30139e-14	69.5993	0
1.07721	1	2	2	2.22865e-13	469.841	0
1.07721	1	3	1	6.21819e-14	131.091	0
1.07821	1	1	3	3.30147e-14	69.6011	0
1.07821	1	2	2	2.22869e-13	469.849	0
1.07821	1	3	1	6.21753e-14	131.077	0
1.07921	1	1	3	3.30155e-14	69.6028	0
1.07921	1	2	2	2.22873e-13	469.858	0
1.07921	1	3	1	6.21686e-14	131.063	0
1.08021	1	1	3	3.30163e-14	69.6046	0
1.08021	1	2	2	2.22877e-13	469.867	0
1.08021	1	3	1	6.21619e-14	131.049	0
1.08121	1	1	3	3.30172e-14	69.6063	0
1.08121	1	2	2	2.22882e-13	469.876	0
1.08121	1	3	1	6.21552e-14	131.035	0
1.08221	1	1	3	3.3018e-14	69.6081	0
1.08221	1	2	2	2.22886e-13	469.885	0
1.08221	1	3	1	6.21486e-14	131.021	0
1.08321	1	1	3	3.30188e-14	69.6098	0
1.08321	1	2	2	2.2289e-13	469.893	0
1.08321	1	3	1	6.21419e-14	131.007	0
1.08421	1	1	3	3.30197e-14	69.6115	0
1.08421	1	2	2	2.22894e-13	469.902	0
1.08421	1	3	1	6.21353e-14	130.993	0
1.08521	1	1	3	3.30205e-14	69.6133	0
1.08521	1	2	2	2.22898e-13	469.911	0
1.08521	1	3	1	6.21286e-14	130.979	0
1.08621	1	1	3	3.30213e-14	69.615	0
1.08621	1	2	2	2.22902e-13	469.92	0
1.08621	1	3	1	6.21219e-14	130.965	0
1.08721	1	1	3	3.30221e-14	69.6168	0
1.08721	1	2	2	2.22907e-13	469.928	0
1.08721	1	3	1	6.21153e-14	130.95	0
1.08821	1	1	3	3.3023e-14	69.6185	0
1.08821	1	2	2	2.22911e-13	469.937	0
1.08821	1	3	1	6.21086e-14	130.936	0
1.08921	1	1	3	3.30238e-14	69.6203	0
1.08921	1	2	2	2.22915e-13	469.946	0
1.08921	1	3	1	6.2102e-14	130.922	0
1.09021	1	1	3	3.30246e-14	69.622	0
1.09021	1	2	2	2.22919e-13	469.955	0
1.09021	1	3	1	6.20953e-14	130.908	0
1.09121	1	1	3	3.30255e-14	69.6238	0
1.09121	1	2	2	2.22923e-13	469.963	0
1.09121	1	3	1	6.20886e-14	130.894	0
1.09221	1	1	3	3.30263e-14	69.6255	0
1.09221	1	2	2	2.22927e-13	469.972	0
1.09221	1	3	1	6.2082e-14	130.88	0
1.09321	1	1	3	3.30271e-14	69.6273	0
1.09321	1	2	2	2.22931e-13	469.981	0
1.09321	1	3	1	6.20753e-14	130.866	0
1.09421	1	1	3	3.30279e-14	69.629	0
1.09421	1	2	2	2.22936e-13	469.989	0
1.09421	1	3	1	6.20687e-14	130.852	0
1.09521	1	1	3	3.30288e-14	69.6308	0
1.09521	1	2	2	2.2294e-13	469.998	0
1.09521	1	3	1	6.2062e-14	130.838	0
1.09621	1	1	3	3.30296e-14	69.6325	0
1.09621	1	2	2	2.22944e-13	470.007	0
1.09621	1	3	1	6.20554e-14	130.824	0
1.09721	1	1	3	3.30304e-14	69.6343	0
1.09721	1	2	2	2.22948e-13	470.016	0
1.09721	1	3	1	6.20487e-14	130.81	0
1.09821	1	1	3	3.30313e-14	69.636	0
1.09821	1	2	2	2.22952e-13	470.024	0
1.09821	1	3	1	6.20421e-14	130.796	0
1.09921	1	1	3	3.30321e-14	69.6378	0
1.09921	1	2	2	2.22956e-13	470.033	0
1.09921	1	3	1	6.20354e-14	130.782	0
1.10021	1	1	3	3.30329e-14	69.6395	0
1.10021	1	2	2	2.2296e-13	470.042	0
1.10021	1	3	1	6.20288e-14	130.768	0
1.10121	1	1	3	3.30337e-14	69.6412	0
1.10121	1	2	2	2.22964e-13	470.05	0
1.10121	1	3	1	6.20221e-14	130.754	0
1.10221	1	1	3	3.30346e-14	69.643	0
1.10221	1	2	2	2.22969e-13	470.059	0
1.10221	1	3	1	6.20155e-14	130.74	0
1.10321	1	1	3	3.30354e-14	69.6447	0
1.10321	1	2	2	2.22973e-13	470.068	0
1.10321	1	3	1	6.20088e-14	130.726	0
1.10421	1	1	3	3.30362e-14	69.6465	0
1.10421	1	2	2	2.22977e-13	470.076	0
1.10421	1	3	1	6.20022e-14	130.712	0
1.10521	1	1	3	3.30371e-14	69.6482	0
1.10521	1	2	2	2.22981e-13	470.085	0
1.10521	1	3	1	6.19955e-14	130.698	0
1.10621	1	1	3	3.30379e-14	69.65	0
1.10621	1	2	2	2.22985e-13	470.094	0
1.10621	1	3	1	6.19889e-14	130.684	0
1.10721	1	1	3	3.30387e-14	69.6517	0
1.10721	1	2	2	2.22989e-13	470.102	0
1.10721	1	3	1	6.19823e-14	130.67	0
1.10821	1	1	3	3.30395e-14	69.6535	0
1.10821	1	2	2	2.22993e-13	470.111	0
1.10821	1	3	1	6.19756e-14	130.656	0
1.10921	1	1	3	3.30404e-14	69.6552	0
1.10921	1	2	2	2.22997e-13	470.12	0
1.10921	1	3	1	6.1969e-14	130.642	0
1.11021	1	1	3	3.30412e-14	69.657	0
1.11021	1	2	2	2.23001e-13	470.128	0
1.11021	1	3	1	6.19623e-14	130.628	0
1.11121	1	1	3	3.3042e-14	69.6587	0
1.11121	1	2	2	2.23005e-13	470.137	0
1.11121	1	3	1	6.19557e-14	130.614	0
1.11221	1	1	3	3.30429e-14	69.6605	0
1.11221	1	2	2	2.2301e-13	470.145	0
1.11221	1	3	1	6.19491e-14	130.6	0
1.11321	1	1	3	3.30437e-14	69.6622	0
1.11321	1	2	2	2.23014e-13	470.154	0
1.11321	1	3	1	6.19424e-14	130.586	0
1.11421	1	1	3	3.30445e-14	69.664	0
1.11421	1	2	2	2.23018e-13	470.163	0
1.11421	1	3	1	6.19358e-14	130.572	0
1.11521	1	1	3	3.30454e-14	69.6657	0
1.11521	1	2	2	2.23022e-13	470.171	0
1.11521	1	3	1	6.19292e-14	130.558	0
1.11621	1	1	3	3.30462e-14	69.6675	0
1.11621	1	2	2	2.23026e-13	470.18	0
1.11621	1	3	1	6.19225e-14	130.544	0
1.11721	1	1	3	3.3047e-14	69.6692	0
1.11721	1	2	2	2.2303e-13	470.188	0
1.11721	1	3	1	6.19159e-14	130.53	0
1.11821	1	1	3	3.30478e-14	69.671	0
1.11821	1	2	2	2.23034e-13	470.197	0
1.11821	1	3	1	6.19093e-14	130.516	0
1.11921	1	1	3	3.30487e-14	69.6727	0
1.11921	1	2	2	2.23038e-13	470.206	0
1.11921	1	3	1	6.19026e-14	130.502	0
1.12021	1	1	3	3.30495e-14	69.6745	0
1.12021	1	2	2	2.23042e-13	470.214	0
1.12021	1	3	1	6.1896e-14	130.488	0
1.12121	1	1	3	3.30503e-14	69.6762	0
1.12121	1	2	2	2.23046e-13	470.223	0
1.12121	1	3	1	6.18894e-14	130.474	0
1.12221	1	1	3	3.30512e-14	69.678	0
1.12221	1	2	2	2.2305e-13	470.231	0
1.12221	1	3	1	6.18828e-14	130.46	0
1.12321	1	1	3	3.3052e-14	69.6797	0
1.12321	1	2	2	2.23054e-13	470.24	0
1.12321	1	3	1	6.18761e-14	130.446	0
